# OGLE ID        MOA ID	  RA (J2000)	  Dec(J2000)	 Tmax[HJD]    Tmax[UTC]   Talert[HJD]     Talert[UTC]  DeltaT[d]    tE[d]    Umin    Amax   Ibase[mag]   I0[mag]   
OGLE-2015-BLG-1164  None  17:58:44.36  -27:33:31.7  2457173.747889  2015-05-31.25  None  None  None  4.416583  0.044950  22.2638  21.5888  18.21979
OGLE-2015-BLG-1165  None  17:58:34.10  -29:11:04.9  2457191.079861  2015-06-17.94  None  None  None  20.251492  0.460172  2.342  19.6907  18.76670
OGLE-2015-BLG-1166  None  17:59:06.18  -28:44:29.3  2457171.210874  2015-05-28.72  None  None  None  7.053372  0.193317  5.2451  20.2882  18.48878
OGLE-2015-BLG-1167  None  17:56:05.88  -28:37:34.9  2457184.729532  2015-06-11.14  None  None  None  39.343142  0.313007  3.311  19.4201  18.12023
OGLE-2015-BLG-1168  None  17:58:25.82  -30:14:11.2  2457176.767401  2015-06-03.79  None  None  None  13.358897  0.571368  1.9576  20.5447  19.81542
OGLE-2015-BLG-1169  None  18:03:28.98  -28:44:06.8  2457174.153524  2015-05-31.66  None  None  None  117.829159  0.063679  15.7276  21.5717  18.58009
OGLE-2015-BLG-1170  None  18:01:49.33  -28:00:15.8  2457178.240176  2015-06-05.27  None  None  None  13.323823  1.119407  1.2679  18.7389  18.48112
OGLE-2015-BLG-1171  None  18:03:06.67  -32:40:12.0  2457177.230026  2015-06-03.67  None  None  None  11.980154  0.496639  2.1952  19.1775  18.32378
OGLE-2015-BLG-1172  None  17:54:10.90  -31:06:11.5  2457185.572837  2015-06-12.05  None  None  None  9.737888  0.937771  1.39  16.8545  16.49698
OGLE-2015-BLG-1173  None  17:51:24.01  -32:48:18.3  2457168.020382  2015-05-25.96  None  None  None  19.932260  0.608723  1.8628  19.9191  19.24369
OGLE-2015-BLG-1174  None  18:07:19.09  -25:00:35.9  2457170.07536  2015-05-26.82  None  None  None  4.815718  0.120933  8.3143  22.3548  20.05524
OGLE-2015-BLG-1175  None  17:33:22.21  -27:05:33.8  2457171.853897  2015-05-29.36  None  None  None  27.496701  0.001553  643.9156  27.6706  20.64848
OGLE-2015-BLG-1176  None  17:25:31.64  -30:14:34.5  2457188.686854  2015-06-14.29  None  None  None  55.170400  0.432229  2.4726  17.384  16.40108
OGLE-2015-BLG-1177  None  17:39:48.06  -24:12:30.2  2457173.117402  2015-05-30.55  None  None  None  10.349231  0.255228  4.0131  21.007  19.49831
OGLE-2015-BLG-1178  None  17:47:35.61  -22:27:01.7  2457166.175815  2015-05-23.66  None  None  None  9.189614  0.462301  2.3327  19.2039  18.28420
OGLE-2015-BLG-1179  None  17:46:11.63  -22:30:43.6  2457185.03451  2015-06-11.26  None  None  None  18.828411  0.880485  1.4424  18.4083  18.01056
OGLE-2015-BLG-1180  None  17:57:56.51  -26:51:19.4  2457174.7875  2015-06-01.42  None  None  None  11.624520  1.181896  1.2372  18.1593  17.92823
OGLE-2015-BLG-1181  None  17:50:33.76  -30:02:56.3  2457170.415324  2015-05-27.93  None  None  None  6.592492  0.173625  5.8244  22.1525  20.23940
OGLE-2015-BLG-1182  None  17:57:40.23  -30:16:28.2  2457168.067294  2015-05-25.57  None  None  None  24.538929  0.032307  30.9652  23.8959  20.16872
OGLE-2015-BLG-1183  None  17:57:22.04  -30:01:12.9  2457171.404766  2015-05-28.91  None  None  None  7.364837  0.150328  6.7084  22.1976  20.13103
OGLE-2015-BLG-1184  None  17:54:03.47  -30:18:40.5  2457177.537829  2015-06-04.07  None  None  None  14.143456  0.183461  5.5193  20.6974  18.84264
OGLE-2015-BLG-1185  None  17:55:34.16  -27:34:14.5  2457164.592133  2015-05-23.28  None  None  None  19.098413  0.725345  1.637  21.028  20.49291
OGLE-2015-BLG-1186  None  17:59:41.58  -29:43:43.2  2457175.298614  2015-06-07.47  None  None  None  32.009668  0.358609  2.9213  20.6921  19.52814
OGLE-2015-BLG-1187  None  17:54:37.87  -31:40:52.4  2457192.270047  2015-06-18.77  None  None  None  18.604269  1.146270  1.2541  17.4505  17.20465
OGLE-2015-BLG-1188  None  17:55:30.51  -31:16:54.0  2457190.616682  2015-06-17.21  None  None  None  17.780833  0.462120  2.3335  18.7636  17.84355
OGLE-2015-BLG-1189  None  18:02:56.40  -30:22:23.0  2457206.228703  2015-07-02.81  None  None  None  108.606419  0.023733  42.1443  21.7751  17.71327
OGLE-2015-BLG-1190  None  18:02:11.42  -30:00:50.7  2457170.882181  2015-05-28.27  None  None  None  54.703850  0.005417  184.6061  22.2374  16.57182
OGLE-2015-BLG-1191  None  18:04:40.45  -29:39:18.6  2457184.428105  2015-06-10.92  None  None  None  23.847714  0.065993  15.1779  22.4181  19.46503
OGLE-2015-BLG-1192  None  18:09:45.65  -26:10:27.6  2457176.590417  2015-06-03.10  None  None  None  14.994099  0.123141  8.1669  21.9066  19.62648
OGLE-2015-BLG-1193  None  17:31:34.13  -29:33:43.5  2457176.555585  2015-06-03.05  None  None  None  17.456229  0.083295  12.0367  22.0351  19.33379
OGLE-2015-BLG-1194  None  17:24:11.91  -28:56:50.9  2457203.979114  2015-06-29.51  None  None  None  191.093312  0.010595  94.3881  24.8181  19.88079
OGLE-2015-BLG-1195  None  17:25:42.34  -28:22:45.7  2457170.935697  2015-05-28.34  None  None  None  17.150892  0.237854  4.2929  22.2451  20.66319
OGLE-2015-BLG-1196  None  17:45:52.00  -24:17:14.2  2457181.7225  2015-06-08.23  None  None  None  10.107006  0.171401  5.8984  19.1602  17.23339
OGLE-2015-BLG-1197  None  17:36:55.18  -29:46:55.3  2457229.033408  2015-07-25.61  None  None  None  60.886170  0.081322  12.3273  21.2552  18.52808
OGLE-2015-BLG-1198  None  18:02:37.00  -27:43:17.2  2457164.613328  2015-05-22.11  None  None  None  37.197202  0.041772  23.9551  23.792  20.34351
OGLE-2015-BLG-1199  None  18:01:37.30  -28:45:23.3  2457174.497578  2015-05-31.88  None  None  None  31.236221  0.257514  3.9792  22.0447  20.54519
OGLE-2015-BLG-1200  None  17:53:13.44  -30:18:59.6  2457172.690309  2015-05-30.19  None  None  None  0.152932  0.475862  2.2758  19.7151  18.82229
OGLE-2015-BLG-1201  None  17:52:53.92  -29:27:10.0  2457172.690385  2015-05-31.22  None  None  None  34.073198  0.140928  7.1486  22.045  19.90941
OGLE-2015-BLG-1202  None  17:52:45.37  -33:06:42.6  2457172.129751  2015-05-29.68  None  None  None  9.233247  0.218490  4.6584  20.626  18.95542
OGLE-2015-BLG-1203  None  17:55:39.52  -27:55:44.0  2457174.996071  2015-06-01.49  None  None  None  7.536473  0.051279  19.5204  23.889  20.66282
OGLE-2015-BLG-1204  None  17:55:42.50  -29:23:03.5  2457222.381086  2015-07-18.95  None  None  None  38.498443  0.503778  2.1691  17.1348  16.29405
OGLE-2015-BLG-1205  None  17:55:41.58  -29:19:22.8  2457176.830552  2015-06-03.32  None  None  None  7.961018  0.194755  5.2074  21.532  19.74048
OGLE-2015-BLG-1206  None  17:52:36.68  -32:08:17.2  2457235.311747  2015-08-01.47  None  None  None  66.543739  0.660888  1.7505  19.2617  18.65384
OGLE-2015-BLG-1207  None  17:50:50.32  -23:26:43.8  2457193.882032  2015-06-20.26  None  None  None  193.266147  0.123833  8.1218  21.6176  19.34352
OGLE-2015-BLG-1208  None  17:56:20.31  -22:16:32.9  2457172.352868  2015-05-30.48  None  None  None  12.324864  0.566429  1.9711  20.6283  19.89149
OGLE-2015-BLG-1209  None  17:40:19.70  -26:22:23.1  2457170.384626  2015-05-27.43  None  None  None  8.014285  0.626651  1.8218  20.0293  19.37811
OGLE-2015-BLG-1210  None  17:34:31.65  -29:10:49.7  2457172.874703  2015-05-30.69  None  None  None  12.742741  1.827894  1.0785  17.5491  17.46705
OGLE-2015-BLG-1211  None  18:01:52.79  -28:30:43.7  2457173.1011  2015-05-30.66  None  None  None  8.663660  0.248395  4.1184  21.8252  20.28839
OGLE-2015-BLG-1212  None  17:52:24.79  -29:10:52.0  2457190.228717  2015-06-16.73  None  None  None  73.171556  0.006432  155.475  23.9383  18.45918
OGLE-2015-BLG-1213  None  17:58:28.07  -29:35:00.7  2457173.799711  2015-06-01.29  None  None  None  41.475157  0.297934  3.4672  20.2001  18.85016
OGLE-2015-BLG-1214  None  17:58:30.18  -30:32:44.4  2457174.493449  2015-06-02.94  None  None  None  1.342240  0.927891  1.3985  19.6186  19.25446
OGLE-2015-BLG-1215  None  18:03:00.96  -28:15:12.3  2457174.268136  2015-05-31.82  None  None  None  15.156693  0.064437  15.5432  20.9172  17.93834
OGLE-2015-BLG-1216  None  18:05:15.39  -31:32:49.0  2457199.000541  2015-06-25.72  None  None  None  47.674327  0.518556  2.1177  20.062  19.24738
OGLE-2015-BLG-1217  None  18:08:45.38  -28:41:36.9  2457175.21997  2015-06-01.60  None  None  None  37.518581  0.078822  12.7164  21.1631  18.40220
OGLE-2015-BLG-1218  None  18:12:19.28  -27:26:16.8  2457172.827468  2015-05-29.32  None  None  None  43.871468  0.703001  1.6736  20.296  19.73685
OGLE-2015-BLG-1219  None  17:49:43.55  -31:33:06.0  2457172.091433  2015-05-25.63  None  None  None  17.858176  1.165141  1.245  19.7788  19.54086
OGLE-2015-BLG-1220  None  17:49:49.60  -32:39:06.4  2457177.635623  2015-06-04.11  None  None  None  13.893559  0.306358  3.3779  21.6683  20.34664
OGLE-2015-BLG-1221  None  17:53:40.51  -32:16:45.5  2457225.884631  2015-07-22.42  None  None  None  27.748069  0.308709  3.3539  17.4514  16.13749
OGLE-2015-BLG-1222  None  17:33:39.60  -23:14:11.0  2457172.100642  2015-06-20.29  None  None  None  17.335518  1.414714  1.1546  18.3767  18.22068
OGLE-2015-BLG-1223  None  17:42:45.68  -27:31:42.0  2457185.100687  2015-06-11.82  None  None  None  16.291497  0.834364  1.4911  16.8779  16.44406
OGLE-2015-BLG-1224  None  17:41:33.07  -27:26:49.6  2457172.824624  2015-05-30.37  None  None  None  9.645081  0.098039  10.2368  23.258  20.73259
OGLE-2015-BLG-1225  None  17:40:28.38  -27:11:36.4  2457172.692219  2015-05-30.23  None  None  None  17.197536  0.013431  74.4597  25.1579  20.47812
OGLE-2015-BLG-1226  None  17:52:33.51  -30:24:25.5  2457176.683816  2015-06-03.48  None  None  None  43.914557  0.040104  24.9502  22.7326  19.23988
OGLE-2015-BLG-1227  None  17:53:18.58  -29:39:10.2  2457196.61682  2015-06-23.23  None  None  None  111.512426  0.132243  7.6113  20.6046  18.40094
OGLE-2015-BLG-1228  None  17:59:55.99  -31:17:01.0  2457189.889013  2015-06-17.15  None  None  None  25.378402  0.635698  1.8021  19.5615  18.92202
OGLE-2015-BLG-1229  None  17:59:12.78  -35:49:19.3  2457168.043935  2015-05-25.70  None  None  None  42.420872  0.052006  19.248  23.7002  20.48922
OGLE-2015-BLG-1230  None  18:04:41.06  -27:07:45.8  2457191.079219  2015-06-28.20  None  None  None  163.082824  0.102472  9.7971  19.1049  16.62711
OGLE-2015-BLG-1231  None  18:04:45.00  -29:12:15.5  2457178.534277  2015-06-05.65  None  None  None  16.206596  0.137640  7.3168  19.9386  17.77777
OGLE-2015-BLG-1232  None  17:50:33.87  -32:44:22.7  2457183.525094  2015-06-10.13  None  None  None  13.503916  0.230926  4.4165  20.9612  19.34850
OGLE-2015-BLG-1233  None  17:24:00.33  -30:10:16.1  2457130.561834  2015-04-17.81  None  None  None  29.486348  0.581324  1.931  17.2163  16.50185
OGLE-2015-BLG-1234  None  17:48:43.18  -24:31:12.1  2457191.426176  2015-06-17.97  None  None  None  41.369472  0.101813  9.8601  21.9321  19.44736
OGLE-2015-BLG-1235  None  17:48:54.01  -32:53:20.1  2457175.22097  2015-06-01.72  None  None  None  3.539909  0.022432  44.5876  22.7003  18.57723
OGLE-2015-BLG-1236  None  17:41:41.13  -27:48:33.4  2457198.561104  2015-06-24.97  None  None  None  19.252950  0.531525  2.0751  18.9319  18.13925
OGLE-2015-BLG-1237  None  18:09:00.64  -26:37:52.6  2457184.815381  2015-06-11.78  None  None  None  27.151651  0.398322  2.6575  18.4135  17.35236
OGLE-2015-BLG-1238  None  18:11:11.49  -29:01:36.3  2457181.904744  2015-06-08.30  None  None  None  10.157044  0.788221  1.547  18.8618  18.38809
OGLE-2015-BLG-1239  None  18:15:13.33  -25:53:13.1  2457176.867708  2015-06-03.35  None  None  None  6.409999  0.384929  2.7401  20.133  19.03859
OGLE-2015-BLG-1240  None  17:40:40.12  -27:00:57.8  2457176.656874  2015-06-03.13  None  None  None  31.107211  0.109287  9.1912  21.67  19.26154
OGLE-2015-BLG-1241  None  17:58:07.06  -27:55:55.0  2457181.355092  2015-06-07.81  None  None  None  3.531788  0.274540  3.7446  17.109  15.67549
OGLE-2015-BLG-1242  None  17:49:21.10  -34:37:28.4  2457174.387926  2015-05-31.51  None  None  None  16.769179  0.790980  1.5434  19.2197  18.74853
OGLE-2015-BLG-1243  None  17:53:09.32  -34:26:02.7  2457179.986718  2015-06-06.45  None  None  None  3.116122  0.776169  1.5629  17.899  17.41418
OGLE-2015-BLG-1244  None  18:02:04.87  -32:11:30.1  2457177.205723  2015-06-03.22  None  None  None  9.485171  0.612915  1.8529  19.2015  18.53188
OGLE-2015-BLG-1245  None  18:13:46.38  -27:24:38.1  2457177.391126  2015-06-03.68  None  None  None  3.115063  0.779427  1.5585  17.456  16.97420
OGLE-2015-BLG-1246  None  17:46:54.46  -34:56:35.6  2457190.14312  2015-06-16.29  None  None  None  25.227634  0.448462  2.3946  20.4426  19.49449
OGLE-2015-BLG-1247  None  17:27:33.79  -29:07:40.9  2457175.046672  2015-06-02.31  None  None  None  31.006637  0.487000  2.2317  20.1803  19.30871
OGLE-2015-BLG-1248  None  17:55:20.52  -21:12:30.7  2457179.489322  2015-06-06.01  None  None  None  20.310354  1.551580  1.1222  18.0731  17.94798
OGLE-2015-BLG-1249  None  17:45:20.88  -26:35:05.3  2457188.206564  2015-06-14.71  None  None  None  13.722200  0.660517  1.7512  16.9651  16.35679
OGLE-2015-BLG-1250  None  17:35:09.54  -26:18:59.8  2457179.893514  2015-07-27.63  None  None  None  53.559707  0.827516  1.499  20.1234  19.68394
OGLE-2015-BLG-1251  None  17:49:33.72  -29:13:03.0  2457178.510517  2015-06-05.04  None  None  None  11.607484  0.250819  4.0804  22.1669  20.64019
OGLE-2015-BLG-1252  None  17:50:42.58  -30:01:37.0  2457182.794011  2015-06-17.87  None  None  None  102.371128  0.109851  9.1444  21.9478  19.54493
OGLE-2015-BLG-1253  None  17:58:07.13  -27:55:55.2  2457181.353624  2015-06-07.86  None  None  None  3.526510  0.277266  3.7098  17.1005  15.67710
OGLE-2015-BLG-1254  None  17:59:22.96  -29:37:26.3  2457179.958463  2015-06-06.21  None  None  None  20.029687  0.055564  18.0181  20.179  17.03971
OGLE-2015-BLG-1255  None  17:55:16.31  -29:09:12.9  2457178.843533  2015-06-06.30  None  None  None  2.938473  0.836984  1.4882  19.5002  19.06854
OGLE-2015-BLG-1256  None  17:58:08.90  -28:46:08.7  2457193.866944  2015-06-20.38  None  None  None  9.223882  0.402582  2.6325  17.2413  16.19043
OGLE-2015-BLG-1257  None  17:55:21.69  -30:52:14.1  2457179.861281  2015-06-06.21  None  None  None  12.748422  0.036903  27.1119  22.1394  18.55653
OGLE-2015-BLG-1258  None  17:58:07.61  -30:35:47.5  2457180.060271  2015-06-06.56  None  None  None  8.213043  0.050503  19.8197  23.0454  19.80267
OGLE-2015-BLG-1259  None  18:02:38.08  -28:44:25.6  2457178.520593  2015-06-05.12  None  None  None  3.949435  0.376246  2.7969  20.8364  19.71970
OGLE-2015-BLG-1260  None  18:04:44.85  -29:14:41.7  2457179.913747  2015-06-06.49  None  None  None  172.912716  0.001111  900.0904  26.8643  19.47861
OGLE-2015-BLG-1261  None  18:19:40.43  -27:13:59.8  2457188.3022  2015-06-14.05  None  None  None  25.848154  0.461812  2.3349  19.6019  18.68127
OGLE-2015-BLG-1262  None  17:50:05.71  -30:42:45.4  2457183.541319  2015-06-10.03  None  None  None  10.831427  0.204738  4.9607  18.5631  16.82424
OGLE-2015-BLG-1263  None  17:50:52.13  -32:22:49.4  2457190.607082  2015-06-17.12  None  None  None  7.646879  0.543679  2.0372  16.5411  15.76853
OGLE-2015-BLG-1264  None  17:39:54.30  -34:35:05.0  2457192.793238  2015-06-19.27  None  None  None  33.675165  0.156534  6.4469  21.6308  19.60746
OGLE-2015-BLG-1265  None  17:52:37.70  -22:07:45.3  2457182.168361  2015-06-09.16  None  None  None  33.998701  0.245559  4.1639  22.2541  20.70534
OGLE-2015-BLG-1266  None  17:52:50.95  -22:51:02.6  2457167.920818  2015-05-25.86  None  None  None  11.324360  0.348089  3.0017  20.2237  19.03028
OGLE-2015-BLG-1267  None  17:56:11.11  -22:25:02.6  2457197.702335  2015-06-23.87  None  None  None  21.190493  0.758994  1.5866  18.9314  18.43022
OGLE-2015-BLG-1268  None  17:56:49.77  -21:53:57.6  2457190.413358  2015-06-16.91  None  None  None  17.174168  0.000235  4255.3192  28.5703  19.49797
OGLE-2015-BLG-1269  None  17:58:28.69  -27:15:40.2  2457189.695341  2015-06-14.92  None  None  None  15.998208  1.684535  1.0983  17.0504  16.94862
OGLE-2015-BLG-1270  None  17:36:00.86  -29:12:33.2  2457180.19954  2015-06-10.34  None  None  None  16.554084  0.132113  7.6187  20.3641  18.15937
OGLE-2015-BLG-1271  None  17:37:45.29  -29:30:18.5  2457177.479657  2015-06-04.06  None  None  None  23.302620  0.176863  5.7202  22.185  20.29147
OGLE-2015-BLG-1272  None  17:54:06.63  -29:00:37.1  2457181.475081  2015-06-07.64  None  None  None  31.287793  0.069453  14.4243  20.0598  17.16210
OGLE-2015-BLG-1273  None  17:54:07.21  -28:52:34.4  2457183.712438  2015-06-10.23  None  None  None  13.255527  0.097317  10.3122  22.2052  19.67184
OGLE-2015-BLG-1274  None  17:51:31.39  -29:25:58.6  2457190.242836  2015-06-16.81  None  None  None  64.637071  0.079688  12.5788  21.5221  18.77297
OGLE-2015-BLG-1275  None  18:00:17.54  -27:59:24.0  2457187.842113  2015-06-14.43  None  None  None  9.982376  0.625719  1.8238  18.9635  18.31108
OGLE-2015-BLG-1276  None  17:55:48.88  -30:33:46.4  2457183.627354  2015-06-09.48  None  None  None  27.648364  0.247876  4.1266  20.3782  18.83925
OGLE-2015-BLG-1277  None  17:55:58.79  -32:15:01.1  2457182.944218  2015-06-09.39  None  None  None  13.204640  0.362048  2.896  20.9374  19.78293
OGLE-2015-BLG-1278  None  18:05:26.73  -27:52:45.7  2457180.825756  2015-06-07.33  None  None  None  0.194957  0.461396  2.3367  19.2277  18.30623
OGLE-2015-BLG-1279  None  18:05:03.62  -29:04:06.5  2457183.84576  2015-06-10.28  None  None  None  7.870280  0.467511  2.3105  19.3452  18.43599
OGLE-2015-BLG-1280  None  18:04:36.40  -29:08:07.6  2457180.503604  2015-06-10.43  None  None  None  0.625935  1.308235  1.1871  16.4791  16.29292
OGLE-2015-BLG-1281  None  18:12:08.31  -27:10:03.7  2457190.467698  2015-06-16.86  None  None  None  18.310503  0.129095  7.7946  20.1703  17.94083
OGLE-2015-BLG-1282  None  18:09:50.92  -25:47:18.1  2457189.202983  2015-06-15.70  None  None  None  23.773294  0.162448  6.2166  21.7783  19.79447
OGLE-2015-BLG-1283  None  17:43:18.79  -26:04:03.4  2457187.409031  2015-06-13.90  None  None  None  20.655146  0.227868  4.4735  21.9595  20.33289
OGLE-2015-BLG-1284  None  17:41:07.98  -33:34:42.1  2457173.214227  2015-05-31.55  None  None  None  18.105695  1.726163  1.0919  18.2637  18.16816
OGLE-2015-BLG-1285  None  17:39:23.25  -27:49:13.0  2457209.510114  2015-07-06.21  None  None  None  261.993567  0.000223  4484.305  26.5352  17.40600
OGLE-2015-BLG-1286  MOA-2015-BLG-0245  17:57:17.20  -27:51:26.68  2457182.345586  2015-06-13.71  None  None  None  31.204678  0.150924  6.6823  20.5279  18.46561
OGLE-2015-BLG-1287  None  17:53:15.95  -29:23:12.1  2457181.880747  2015-06-10.04  None  None  None  9.616592  0.014380  69.5464  23.7587  19.15300
OGLE-2015-BLG-1288  None  17:50:03.99  -33:22:06.5  2457203.671017  2015-06-30.16  None  None  None  28.325505  0.219737  4.6329  19.5441  17.87951
OGLE-2015-BLG-1289  None  17:57:50.78  -28:13:02.3  2457236.281845  2015-08-01.88  None  None  None  38.066284  0.271274  3.7873  18.0285  16.58271
OGLE-2015-BLG-1290  None  17:59:57.48  -27:31:20.2  2457181.402769  2015-06-08.08  None  None  None  4.943769  0.522427  2.1047  20.0321  19.22410
OGLE-2015-BLG-1291  None  17:57:03.71  -29:27:34.8  2457208.483873  2015-07-05.11  None  None  None  37.561543  0.965395  1.3676  19.2166  18.87678
OGLE-2015-BLG-1292  None  17:59:29.88  -30:35:02.8  2457186.480843  2015-06-14.89  None  None  None  100.246443  0.067789  14.7771  21.9799  19.05591
OGLE-2015-BLG-1293  None  17:56:50.36  -31:47:48.9  2457180.998279  2015-06-14.93  None  None  None  16.078551  0.292305  3.5297  20.8436  19.47424
OGLE-2015-BLG-1294  None  17:59:57.48  -27:31:20.2  2457181.614009  2015-06-08.36  None  None  None  16.196287  0.060421  16.5732  22.1767  19.12818
OGLE-2015-BLG-1295  None  18:00:54.25  -27:18:07.7  2457209.821556  2015-07-06.38  None  None  None  41.145693  0.120951  8.3131  21.3909  19.09147
OGLE-2015-BLG-1296  None  18:17:03.68  -27:14:26.2  2457186.593903  2015-06-12.92  None  None  None  16.572868  1.507247  1.1317  16.963  16.82864
